timestamp,px(m),py(m),pz(m),lz(m),vx(m/s),theta_pitch(rad),gyro_pitch_raw(rad/s),gyro_pitch_filtered(rad/s),omega_pitch(rad/s),of_x(pixels/frame)
1724368226.16,0.713,0.031,0.597,0.607,0.014,0.0122522113490001,0.0,7.048,-0.123,0.0
1724368226.191,0.714,0.034,0.591,0.594,0.012,0.0087266462599716,0.0,6.434,-0.112,0.0
1724368226.215,0.714,0.035,0.585,0.589,0.009,0.0056199601914217,0.0,4.352,-0.075,-0.1
1724368226.252,0.717,0.035,0.579,0.589,0.013,0.0031590459461097,0.0,4.461,-0.077,0.1
1724368226.276,0.72,0.036,0.57,0.574,0.016,0.0012391837689159,0.0,0.428,-0.007,0.1
1724368226.306,0.723,0.036,0.562,0.563,0.02,0.0008552113334772,0.0,-2.391,0.041,0.2
1724368226.337,0.723,0.035,0.554,0.554,0.018,0.001832595714594,0.0,-0.552,0.009,0.1
1724368226.373,0.723,0.038,0.547,0.554,0.017,0.0019198621771937,0.0,0.058,-0.001,0.0
1724368226.398,0.714,0.026,0.538,0.541,0.0,0.0033335788713091,0.0,0.565,-0.009,-0.5
1724368226.428,0.711,0.023,0.53,0.533,-0.005,0.0041364303272265,0.0,-2.414,0.042,0.3
1724368226.459,0.706,0.021,0.523,0.533,-0.015,0.0051487212933832,0.0,4.775,-0.083,0.0
1724368226.489,0.709,0.026,0.514,0.519,-0.01,0.0023387411976724,0.0,5.982,-0.104,0.0
1724368226.52,0.712,0.031,0.508,0.514,-0.004,-0.0010297442586766,0.0,6.694,-0.116,-0.2
1724368226.55,0.689,0.036,0.5,0.5,-0.046,-3.490658503988659e-05,0.0,4.509,-0.078,0.1
1724368226.58,0.692,0.037,0.493,0.5,-0.038,-0.0025830872929516,0.0,5.789,-0.101,0.1
1724368226.605,0.692,0.038,0.486,0.491,-0.034,-0.0066147978650585,0.0,8.374,-0.146,0.0
1724368226.641,0.695,0.042,0.477,0.478,-0.024,-0.0118158790360016,0.0,6.439,-0.112,0.0
1724368226.666,0.697,0.043,0.47,0.478,-0.015,-0.0143466064513933,0.0,0.483,-0.008,0.0
1724368226.696,0.699,0.042,0.462,0.467,-0.006,-0.0137182879206754,0.0,-2.921,0.05,-0.1
1724368226.727,0.709,0.041,0.454,0.455,0.017,-0.0129328897572779,0.0,-4.912,0.085,0.3
1724368226.769,0.714,0.044,0.446,0.446,0.032,-0.0113970000155229,0.0,-6.678,0.116,0.2
1724368226.787,0.719,0.046,0.439,0.446,0.044,-0.0089535390627309,0.0,-6.965,0.121,0.2
1724368226.818,0.723,0.045,0.43,0.432,0.051,-0.0056199601914217,0.0,-7.779,0.135,0.4
1724368226.848,0.728,0.047,0.423,0.427,0.06,-0.0014660765716752,0.0,-8.929,0.155,0.2
1724368226.891,0.735,0.046,0.415,0.427,0.072,0.0035604716740684,0.0,-9.742,0.17,0.0
1724368226.909,0.737,0.048,0.406,0.415,0.072,0.0090931654028904,0.0,-8.179,0.142,0.1
1724368226.94,0.74,0.048,0.398,0.405,0.07,0.0136310214580757,0.0,-7.904,0.137,0.4
1724368226.964,0.744,0.051,0.392,0.396,0.069,0.0167202542341056,0.0,-5.921,0.103,0.2
1724368226.995,0.747,0.05,0.385,0.396,0.068,0.0193033415270572,0.0,-4.674,0.081,0.2
1724368227.037,0.75,0.051,0.38,0.387,0.063,0.0215897228471698,0.0,-2.715,0.047,0.4
1724368227.055,0.755,0.053,0.374,0.377,0.066,0.0221656815003279,0.0,-1.657,0.028,0.1
1724368227.086,0.756,0.054,0.368,0.377,0.058,0.0231081592964049,0.0,-1.407,0.024,0.1
1724368227.116,0.759,0.054,0.363,0.371,0.053,0.0234397718542838,0.0,0.351,-0.006,0.2
1724368227.153,0.763,0.055,0.357,0.36,0.056,0.0221831347928479,0.0,1.952,-0.034,0.3
1724368227.177,0.765,0.056,0.353,0.354,0.051,0.0211882971192111,0.0,1.178,-0.02,0.1
1724368227.208,0.768,0.057,0.347,0.354,0.05,0.0204378055408536,0.0,-0.683,0.011,0.1
1724368227.238,0.769,0.057,0.343,0.347,0.043,0.0213977366294504,0.0,-0.496,0.008,0.0
1724368227.269,0.77,0.058,0.335,0.336,0.038,0.0214675497995302,0.0,3.119,-0.054,0.1
1724368227.299,0.769,0.059,0.329,0.336,0.022,0.0210312174865316,0.0,1.14,-0.019,-0.1
1724368227.33,0.769,0.063,0.321,0.327,0.01,0.0204901654184134,0.0,3.61,-0.063,0.0
1724368227.354,0.77,0.064,0.313,0.317,0.008,0.0184830367786199,0.0,3.823,-0.066,0.1
1724368227.384,0.77,0.065,0.307,0.311,0.006,0.0153938040025899,0.0,7.277,-0.127,0.0
1724368227.415,0.77,0.066,0.3,0.311,0.002,0.0122522113490001,0.0,4.727,-0.082,0.0
1724368227.445,0.771,0.066,0.291,0.297,0.003,0.0098611102737679,0.0,0.465,-0.008,0.1
1724368227.482,0.77,0.066,0.284,0.289,-0.007,0.0096691240560485,0.0,2.409,-0.042,-0.7
1724368227.506,0.773,0.061,0.277,0.289,0.011,0.0066322511575784,0.0,1.586,-0.027,-0.1
1724368227.543,0.773,0.06,0.27,0.28,0.008,0.0055501470213419,0.0,5.6,-0.097,-0.1
1724368227.567,0.773,0.059,0.264,0.267,0.005,0.0044331363000655,0.0,6.979,-0.121,-0.1
1724368227.597,0.774,0.058,0.257,0.256,0.009,0.0024085543677521,0.0,1.928,-0.033,0.0
1724368227.628,0.774,0.058,0.25,0.256,0.008,0.0015009831567151,0.0,1.296,-0.022,-0.1
1724368227.658,0.774,0.058,0.242,0.244,0.004,0.0018500490071139,0.0,0.175,-0.003,0.1
1724368227.689,0.773,0.058,0.236,0.239,-0.008,0.0031415926535897,0.0,-0.471,0.008,-0.6
1724368227.719,0.774,0.058,0.229,0.239,0.002,0.001518436449235,0.0,3.118,-0.054,-0.2
1724368227.749,0.775,0.058,0.223,0.23,0.007,-0.0007155849933176,0.0,1.236,-0.021,0.0
1724368227.774,0.775,0.059,0.216,0.22,0.004,-0.0007155849933176,0.0,2.072,-0.036,-0.1
1724368227.804,0.775,0.059,0.206,0.206,-0.001,0.0007155849933176,0.0,-3.896,0.068,-0.1
1724368227.835,0.774,0.059,0.199,0.206,-0.039,0.0053058009260627,0.0,-1.75,0.03,0.0
1724368227.865,0.773,0.06,0.19,0.193,-0.038,0.005515240436302,0.0,2.483,-0.043,0.0
1724368227.895,0.772,0.061,0.182,0.185,-0.042,0.0033335788713091,0.0,8.208,-0.143,-0.2
1724368227.932,0.771,0.061,0.175,0.185,-0.048,-0.0003316125578789,0.0,8.215,-0.143,-0.4
1724368227.956,0.769,0.063,0.169,0.178,-0.039,-0.0043109632524259,0.0,3.576,-0.062,0.1
1724368227.987,0.768,0.065,0.16,0.163,-0.033,-0.0066147978650585,0.0,3.859,-0.067,0.0
1724368228.017,0.767,0.065,0.16,0.168,-0.029,-0.0086568330898918,0.0,3.67,-0.064,0.0
1724368228.048,0.765,0.067,0.154,0.168,-0.021,-0.0110479341651241,0.0,2.647,-0.046,0.0
1724368228.078,0.765,0.069,0.149,0.152,-0.013,-0.0118507856210414,0.0,-2.249,0.039,-0.3
1724368228.108,0.765,0.069,0.143,0.142,-0.016,-0.0103148958792864,0.0,-3.976,0.069,0.1
1724368228.139,0.764,0.071,0.135,0.142,-0.007,-0.0086393797973719,0.0,-5.613,0.097,0.1
1724368228.163,0.763,0.072,0.126,0.13,-0.002,-0.0069813170079773,0.0,-2.2,0.038,0.1
1724368228.2,0.762,0.074,0.121,0.123,0.007,-0.0074001960284559,0.0,-0.914,0.015,0.1
1724368228.224,0.762,0.073,0.113,0.112,0.009,-0.0067893307902579,0.0,-4.444,0.077,0.0
1724368228.255,0.76,0.078,0.103,0.112,0.028,-0.0053058009260627,0.0,-6.391,0.111,0.5
1724368228.285,0.761,0.077,0.095,0.1,0.027,-0.0009948376736367,0.0,-8.827,0.154,0.2
1724368228.315,0.764,0.076,0.089,0.088,0.016,0.0031241393610698,0.0,-8.445,0.147,-0.4
1724368228.346,0.762,0.079,0.078,0.088,0.026,0.0080459678516938,0.0,-15.907,0.277,1.7
1724368228.376,0.762,0.078,0.074,0.085,0.026,0.0140848070635942,0.0,-17.149,0.299,-0.4
1724368228.407,0.767,0.08,0.064,0.072,0.004,0.0261275789023551,0.0,-13.169,0.229,0.3
1724368228.437,0.77,0.073,0.046,0.043,-0.01,0.035081117965086,0.0,-15.206,0.265,2.0
1724368228.468,0.754,0.078,0.026,0.043,0.044,0.0345749724820076,0.0,-19.867,0.346,2.0
1724368228.498,0.73,0.072,-0.001,0.008,0.127,0.0152541776624304,0.0,-110.059,1.92,1.7
1724368228.528,0.724,0.082,-0.015,0.004,0.167,0.0302640092295816,0.0,-136.291,2.378,5.3
1724368228.553,0.715,0.07,-0.051,0.004,0.224,0.1078089878956897,0.0,-118.874,2.074,3.4
1724368228.595,0.716,0.065,-0.048,0.009,0.242,0.1460316985143655,0.0,-97.781,1.706,1.3
1724368228.614,0.698,0.041,-0.068,0.005,0.312,0.021834068942449,0.0,321.929,-5.618,2.5
1724368228.644,0.711,0.044,-0.059,0.02,0.336,-0.0428129265514209,0.0,-2.574,0.044,2.0
1724368228.674,0.721,0.044,-0.083,0.02,0.346,-0.0526391302401489,0.0,10.711,-0.186,2.0
1724368228.705,0.733,0.043,-0.059,0.025,0.382,-0.0539132205941048,0.0,-0.992,0.017,2.0
1724368228.735,0.746,0.041,-0.038,0.026,0.407,-0.0537910475464652,0.0,-0.796,0.013,2.0
1724368228.766,0.766,0.039,-0.045,0.026,0.387,-0.0486423262530819,0.0,-0.053,0.0,0.2
1724368228.803,0.786,0.037,-0.018,0.027,0.343,-0.0399331332856302,0.0,-0.44,0.007,0.0
