timestamp,px(m),py(m),pz(m),lz(m),vx(m/s),theta_pitch(rad),gyro_pitch_raw(rad/s),gyro_pitch_filtered(rad/s),omega_pitch(rad/s),of_x(pixels/frame)
1724367866.801,-0.049,0.0,0.275,0.267,-0.013,0.0184306769010601,0.0,8.364,-0.145,0.0
1724367866.837,-0.049,0.001,0.286,0.282,-0.017,0.0140324471860344,0.0,6.023,-0.105,0.0
1724367866.862,-0.05,0.005,0.297,0.295,-0.024,0.0108734012399246,0.0,5.517,-0.096,-0.2
1724367866.892,-0.051,0.007,0.307,0.295,-0.027,0.0088662726001311,0.0,2.312,-0.04,-0.1
1724367866.922,-0.052,0.009,0.318,0.311,-0.03,0.0076969020012949,0.0,2.159,-0.037,-0.1
1724367866.959,-0.052,0.012,0.328,0.326,-0.03,0.0068067840827778,0.0,3.593,-0.062,0.0
1724367866.983,-0.051,0.011,0.338,0.339,-0.026,0.0033859387488689,0.0,7.287,-0.127,0.0
1724367867.014,-0.051,0.025,0.348,0.339,-0.023,-0.0013264502315156,0.0,7.848,-0.136,0.0
1724367867.044,-0.051,0.026,0.357,0.351,-0.021,-0.0062308254296197,0.0,9.218,-0.16,-0.1
1724367867.069,-0.052,0.028,0.367,0.366,-0.019,-0.0104196156344061,0.0,2.854,-0.049,-0.1
1724367867.099,-0.052,0.031,0.377,0.366,-0.014,-0.0111352006277238,0.0,-3.88,0.067,0.0
1724367867.13,-0.053,0.033,0.389,0.383,-0.013,-0.0088139127225713,0.0,-1.9,0.033,0.0
1724367867.16,-0.053,0.035,0.399,0.397,-0.01,-0.0082728606544531,0.0,2.87,-0.05,0.0
1724367867.19,-0.053,0.038,0.408,0.408,-0.004,-0.0102101761241668,0.0,0.952,-0.016,0.1
1724367867.221,-0.052,0.039,0.418,0.408,0.001,-0.0097214839336084,0.0,-4.858,0.084,0.2
1724367867.251,-0.053,0.041,0.43,0.426,0.001,-0.005829399701661,0.0,-6.448,0.112,0.0
1724367867.283,-0.052,0.044,0.443,0.444,0.005,-0.0032637657012293,0.0,-3.817,0.066,0.1
1724367867.313,-0.051,0.046,0.453,0.444,0.01,-0.0019547687622336,0.0,-2.983,0.052,0.2
1724367867.35,-0.05,0.047,0.465,0.457,0.01,0.0009948376736367,0.0,-7.924,0.138,0.1
1724367867.368,-0.05,0.047,0.474,0.466,0.009,0.004607669225265,0.0,-3.71,0.064,0.0
1724367867.399,-0.051,0.05,0.483,0.479,0.006,0.0064926248174189,0.0,-3.139,0.054,0.0
1724367867.429,-0.053,0.047,0.492,0.479,0.001,0.0084823001646924,0.0,-0.689,0.012,-0.2
1724367867.472,-0.052,0.055,0.502,0.497,0.0,0.007976154681614,0.0,3.021,-0.052,-0.1
1724367867.49,-0.057,0.061,0.51,0.509,-0.011,0.0064228116473391,0.0,1.433,-0.025,-0.2
1724367867.52,-0.058,0.063,0.519,0.509,-0.014,0.0059864793343405,0.0,2.234,-0.038,-0.1
1724367867.551,-0.059,0.064,0.53,0.526,-0.016,0.0065275314024587,0.0,-2.634,0.045,0.0
1724367867.581,-0.059,0.065,0.54,0.537,-0.016,0.008290313946973,0.0,-0.704,0.012,0.1
1724367867.612,-0.059,0.064,0.548,0.546,-0.017,0.0063529984772593,0.0,9.288,-0.162,0.0
1724367867.642,-0.061,0.068,0.556,0.546,-0.02,-0.0001396263401595,0.0,16.954,-0.295,-0.2
1724367867.672,-0.061,0.065,0.566,0.562,-0.017,-0.0072605696882964,0.0,8.268,-0.144,-0.2
1724367867.703,-0.062,0.067,0.575,0.575,-0.016,-0.0082379540694132,0.0,-8.275,0.144,-0.1
1724367867.746,-0.063,0.072,0.582,0.575,-0.014,-0.0038397243543875,0.0,-8.908,0.155,0.1
1724367867.758,-0.061,0.061,0.589,0.581,-0.009,-0.0011519173063162,0.0,0.637,-0.011,0.1
1724367867.788,-0.063,0.072,0.597,0.594,-0.012,-0.0016406094968746,0.0,3.585,-0.062,-0.1
1724367867.819,-0.074,0.077,0.605,0.607,-0.029,-0.0017976891295541,0.0,3.397,-0.059,-1.0
1724367867.855,-0.074,0.077,0.612,0.607,-0.027,-0.0045553093477052,0.0,7.291,-0.127,0.0
1724367867.879,-0.075,0.075,0.62,0.619,-0.025,-0.0082030474843733,0.0,5.159,-0.09,-0.1
1724367867.91,-0.077,0.075,0.627,0.625,-0.024,-0.0094073246682494,0.0,-0.361,0.006,0.1
1724367867.94,-0.075,0.07,0.633,0.625,-0.016,-0.0082030474843733,0.0,-8.511,0.148,0.2
1724367867.977,-0.077,0.071,0.639,0.635,-0.016,-0.0044156830075456,0.0,-4.269,0.074,0.1
1724367868.026,-0.075,0.071,0.648,0.648,-0.01,-0.003682644721708,0.0,1.43,-0.024,0.0
1724367868.038,-0.078,0.059,0.653,0.653,-0.013,-0.0048869219055841,0.0,4.105,-0.071,-0.1
1724367868.062,-0.077,0.056,0.66,0.653,-0.01,-0.0074874624910556,0.0,2.441,-0.042,-0.1
1724367868.093,-0.077,0.053,0.667,0.664,-0.006,-0.0090408055253306,0.0,-0.364,0.006,0.0
1724367868.123,-0.077,0.049,0.674,0.672,-0.002,-0.0088837258926511,0.0,-2.839,0.049,0.0
1724367868.147,-0.075,0.043,0.68,0.672,0.002,-0.0082030474843733,0.0,-1.298,0.022,0.1
1724367868.178,-0.075,0.04,0.686,0.68,0.003,-0.0074351026134958,0.0,-2.168,0.037,0.0
1724367868.208,-0.073,0.038,0.694,0.691,0.008,-0.0061086523819801,0.0,-4.344,0.075,0.1
1724367868.239,-0.073,0.034,0.702,0.702,0.009,-0.0035604716740684,0.0,-5.205,0.09,-0.1
1724367868.269,-0.073,0.031,0.71,0.702,0.01,-0.0008203047484373,0.0,-4.892,0.085,0.0
1724367868.3,-0.071,0.027,0.718,0.713,0.012,0.0011170107212763,0.0,-3.513,0.061,0.2
1724367868.33,-0.07,0.026,0.726,0.722,0.012,0.0022514747350726,0.0,0.425,-0.007,0.0
1724367868.36,-0.068,0.023,0.735,0.734,0.013,0.0019547687622336,0.0,-2.406,0.041,0.0
1724367868.391,-0.067,0.019,0.742,0.734,0.013,0.0029670597283903,0.0,-4.593,0.08,0.1
1724367868.421,-0.068,0.016,0.748,0.743,0.011,0.0054279739737023,0.0,-4.346,0.075,0.1
1724367868.452,-0.065,0.015,0.755,0.753,0.013,0.0067893307902579,0.0,-1.114,0.019,0.2
1724367868.482,-0.064,0.013,0.761,0.753,0.011,0.0069464104229374,0.0,0.568,-0.009,0.0
1724367868.519,-0.061,0.013,0.768,0.764,0.013,0.0062308254296197,0.0,0.63,-0.01,0.2
1724367868.543,-0.062,0.012,0.774,0.776,0.01,0.0059690260418206,0.0,-0.425,0.007,-0.1
1724367868.573,-0.062,0.012,0.782,0.785,0.008,0.0056723200689815,0.0,2.116,-0.036,-0.1
1724367868.598,-0.062,0.017,0.789,0.785,0.006,0.0050963614158234,0.0,3.142,-0.054,0.0
1724367868.628,-0.061,0.018,0.798,0.798,0.005,0.0043807764225057,0.0,-0.894,0.015,0.0
1724367868.659,-0.059,0.017,0.807,0.807,0.006,0.0045204027626653,0.0,-2.669,0.046,0.1
1724367868.689,-0.059,0.017,0.816,0.82,0.004,0.0048694686130641,0.0,1.966,-0.034,0.0
1724367868.726,-0.06,0.02,0.823,0.82,0.002,0.003665191429188,0.0,5.751,-0.1,0.0
1724367868.75,-0.057,-0.005,0.834,0.833,0.005,0.0004712388980384,0.0,6.313,-0.11,0.0
1724367868.786,-0.057,0.019,0.84,0.835,0.006,-0.0025481807079117,0.0,1.095,-0.019,0.0
1724367868.811,-0.067,0.019,0.847,0.844,-0.006,-0.0019024088846738,0.0,-2.653,0.046,0.4
1724367868.841,-0.058,0.01,0.852,0.844,0.005,-0.0015707963267948,0.0,0.337,-0.005,0.0
1724367868.872,-0.055,0.014,0.858,0.856,0.009,-0.0018849555921538,0.0,2.097,-0.036,0.1
1724367868.908,-0.055,0.009,0.866,0.87,0.009,-0.002460914245312,0.0,-0.012,0.0,0.2
1724367868.932,-0.048,0.009,0.873,0.87,0.018,-0.0023212879051524,0.0,-3.864,0.067,0.2
1724367868.957,-0.057,0.012,0.878,0.872,0.007,0.0006806784082777,0.0,-3.899,0.068,-0.3
1724367868.987,-0.04,0.011,0.886,0.887,0.028,0.0012915436464758,0.0,-1.366,0.023,2.0
1724367869.018,-0.039,0.01,0.892,0.893,0.028,0.0015882496193148,0.0,1.411,-0.024,2.0
1724367869.048,-0.034,0.001,0.898,0.893,0.033,0.0010995574287564,0.0,-1.964,0.034,0.2
1724367869.079,-0.035,0.006,0.904,0.902,0.029,0.0029146998508305,0.0,-5.29,0.092,0.1
1724367869.121,-0.033,0.006,0.911,0.91,0.03,0.005515240436302,0.0,-5.155,0.089,0.2
1724367869.139,-0.029,0.006,0.916,0.915,0.032,0.007993607974134,0.0,-3.61,0.063,0.2
1724367869.182,-0.028,0.004,0.922,0.915,0.029,0.0096342174710087,0.0,-1.676,0.029,0.0
1724367869.2,-0.028,0.003,0.928,0.926,0.026,0.0102625360017266,0.0,-0.687,0.011,0.0
1724367869.231,-0.028,0.006,0.935,0.937,0.022,0.0106465084371654,0.0,-0.729,0.012,-0.1
1724367869.261,-0.026,0.002,0.941,0.939,0.02,0.0110304808726041,0.0,-0.072,0.001,0.0
1724367869.304,-0.023,0.0,0.945,0.939,0.02,0.0108734012399246,0.0,-0.337,0.005,0.1
1724367869.322,-0.02,0.004,0.951,0.95,0.019,0.0106465084371654,0.0,0.729,-0.012,-0.1
1724367869.346,-0.025,0.007,0.954,0.952,0.01,0.0107337748997651,0.0,3.26,-0.056,-0.1
1724367869.377,-0.019,0.004,0.96,0.952,0.013,0.0091629785729702,0.0,2.095,-0.036,0.2
1724367869.407,-0.026,0.002,0.968,0.969,0.002,0.0083775804095727,0.0,3.364,-0.058,-0.2
1724367869.444,-0.01,0.007,0.974,0.972,0.019,0.0020769418098732,0.0,60.967,-1.064,-0.1
1724367869.468,-0.002,0.008,0.98,0.981,0.029,-0.0379609112308766,0.0,148.78,-2.596,-1.3
1724367869.499,0.002,0.008,0.986,0.981,0.052,-0.1181064304824562,0.0,164.809,-2.876,-1.0
1724367869.529,-0.008,0.0,0.996,0.999,0.081,-0.1995260400879917,0.0,107.076,-1.868,-1.4
1724367869.566,0.0,0.0,1.008,1.02,0.15,-0.2499835087631478,0.0,37.182,-0.648,-0.5
1724367869.59,-0.005,-0.001,1.022,1.043,0.212,-0.2657612852011766,0.0,6.555,-0.114,-0.1
1724367869.62,0.003,0.0,1.03,1.043,0.291,-0.2698802622358832,0.0,13.968,-0.243,0.1
1724367869.651,0.016,0.001,1.04,1.05,0.371,-0.2777342438698577,0.0,17.611,-0.307,0.1
1724367869.687,0.023,-0.003,1.047,1.06,0.442,-0.2863038104971498,0.0,5.806,-0.101,0.1
1724367869.712,0.041,0.001,1.053,1.06,0.525,-0.2872811948782666,0.0,-18.67,0.325,0.2
1724367869.736,0.062,-0.001,1.056,1.062,0.607,-0.2763728870533021,0.0,-38.007,0.663,0.6
1724367869.766,0.08,0.002,1.056,1.058,0.68,-0.2561270677301678,0.0,-45.955,0.802,0.3
1724367869.797,0.103,0.002,1.058,1.062,0.751,-0.2324953096581646,0.0,-46.376,0.809,0.6
1724367869.828,0.135,0.008,1.06,1.062,0.823,-0.2088111917086016,0.0,-48.845,0.852,1.0
1724367869.858,0.16,0.008,1.059,1.057,0.88,-0.1835911840172835,0.0,-52.363,0.913,1.3
1724367869.888,0.183,0.02,1.056,1.05,0.926,-0.156643300366491,0.0,-50.843,0.887,0.6
1724367869.919,0.208,0.029,1.049,1.039,0.965,-0.130794974144455,0.0,-50.844,0.887,0.6
1724367869.955,0.243,0.039,1.048,1.039,1.007,-0.1044230491468207,0.0,-46.741,0.815,1.1
1724367869.98,0.264,0.039,1.04,1.032,1.026,-0.0804422252244186,0.0,-42.973,0.75,0.5
1724367870.01,0.288,0.039,1.038,1.038,1.041,-0.0581020107988912,0.0,-38.063,0.664,0.5
1724367870.04,0.324,0.037,1.037,1.039,1.062,-0.0389033890269536,0.0,-31.279,0.545,1.0
1724367870.071,0.344,0.039,1.037,1.039,1.06,-0.0212755635818108,0.0,-27.022,0.471,0.6
1724367870.102,0.362,0.042,1.038,1.04,1.05,-0.0065624379874986,0.0,-20.308,0.354,0.5
1724367870.126,0.395,0.037,1.041,1.044,1.052,0.003368485456349,0.0,-10.23,0.178,0.9
1724367870.156,0.412,0.04,1.043,1.044,1.035,0.0088662726001311,0.0,-2.906,0.05,0.7
1724367870.187,0.441,0.032,1.051,1.052,1.019,0.0121125850088406,0.0,-2.62,0.045,0.3
1724367870.236,0.461,0.026,1.058,1.061,1.004,0.0143640597439133,0.0,-4.811,0.083,0.3
1724367870.248,0.493,0.03,1.066,1.069,1.001,0.0147829387643919,0.0,5.256,-0.091,0.5
1724367870.278,0.51,0.033,1.071,1.069,0.984,0.0129503430497979,0.0,5.084,-0.088,0.3
1724367870.309,0.528,0.031,1.076,1.072,0.969,0.0091106186954104,0.0,11.293,-0.197,0.3
1724367870.351,0.55,0.033,1.084,1.086,0.959,0.0052010811709431,0.0,6.227,-0.108,0.4
1724367870.382,0.572,0.028,1.091,1.094,0.951,0.0015882496193148,0.0,9.084,-0.158,0.4
1724367870.4,0.589,0.03,1.095,1.094,0.938,-0.0028274333882308,0.0,10.033,-0.175,0.1
1724367870.43,0.629,0.033,1.102,1.102,0.952,-0.0040317105721069,0.0,-30.694,0.535,0.9
1724367870.473,0.628,0.025,1.104,1.104,0.932,0.0177674517853022,0.0,-131.047,2.22,1.6
1724367870.485,0.631,0.017,1.108,1.104,0.897,0.0902684289131467,0.0,-169.762,2.962,1.2
1724367870.516,0.655,0.02,1.116,1.122,0.86,0.177273092125064,0.0,-132.005,2.303,1.8
1724367870.546,0.678,0.026,1.134,1.16,0.805,0.2401747583669397,0.0,-55.019,0.96,1.4
1724367870.577,0.698,0.027,1.151,1.183,0.742,0.2645570080173005,0.0,-3.988,0.069,0.2
1724367870.607,0.706,0.026,1.156,1.183,0.646,0.2665641366570939,0.0,2.614,-0.045,0.1
1724367870.644,0.726,0.017,1.164,1.175,0.579,0.2656740187385768,0.0,-2.177,0.037,0.0
1724367870.668,0.737,0.02,1.171,1.186,0.507,0.2667735761673332,0.0,4.006,-0.069,0.0
1724367870.698,0.742,0.021,1.173,1.183,0.436,0.2639461427791024,0.0,20.763,-0.362,-0.1
1724367870.729,0.756,0.017,1.174,1.183,0.376,0.2517462913076621,0.0,37.047,-0.646,-0.2
1724367870.759,0.769,0.02,1.165,1.162,0.32,0.2313608456443683,0.0,47.299,-0.825,-0.4
1724367870.79,0.759,0.018,1.15,1.139,0.244,0.2097013096271187,0.0,45.606,-0.795,-0.3
1724367870.826,0.763,0.013,1.143,1.139,0.19,0.1865582437456739,0.0,40.984,-0.715,-0.4
1724367870.857,0.751,0.009,1.122,1.114,0.126,0.1669756495382975,0.0,41.734,-0.728,-0.5
1724367870.875,0.743,0.004,1.102,1.092,0.068,0.1469218164328826,0.0,41.658,-0.727,-0.5
1724367870.906,0.74,0.005,1.081,1.068,0.022,0.1255415330959521,0.0,43.931,-0.766,-0.2
1724367870.936,0.728,0.006,1.066,1.068,-0.025,0.1030267857452252,0.0,46.592,-0.813,-0.8
1724367870.966,0.72,0.002,1.044,1.041,-0.064,0.0808785575374172,0.0,43.896,-0.766,-0.5
1724367870.997,0.727,0.001,1.025,1.023,-0.08,0.0574562389756533,0.0,43.359,-0.756,-0.1
1724367871.027,0.711,0.002,1.008,1.003,-0.11,0.0355523568631244,0.0,41.858,-0.73,-0.5
1724367871.058,0.704,0.005,0.995,1.003,-0.122,0.0138753675533549,0.0,38.996,-0.68,-0.6
1724367871.088,0.703,-0.006,0.982,0.99,-0.122,-0.0067893307902579,0.0,36.979,-0.645,-0.1
1724367871.125,0.694,-0.008,0.973,0.98,-0.122,-0.0260926723173152,0.0,35.831,-0.625,-0.6
1724367871.149,0.698,-0.007,0.963,0.974,-0.103,-0.0448375084837343,0.0,33.932,-0.592,-0.4
1724367871.18,0.69,-0.013,0.96,0.974,-0.088,-0.0624478806363571,0.0,28.38,-0.495,-0.5
1724367871.21,0.684,-0.008,0.959,0.969,-0.068,-0.0755553033188345,0.0,15.823,-0.276,-0.2
1724367871.235,0.684,-0.014,0.96,0.968,-0.039,-0.0814545161905753,0.0,-9.432,0.164,0.0
1724367871.265,0.679,-0.01,0.957,0.968,-0.018,-0.0747000919853573,0.0,-33.281,0.58,0.1
1724367871.297,0.684,-0.005,0.956,0.961,0.008,-0.0574038790980935,0.0,-38.642,0.674,0.3
1724367871.327,0.698,-0.009,0.956,0.959,0.038,-0.0394269878025519,0.0,-26.372,0.46,0.6
1724367871.357,0.703,-0.011,0.954,0.953,0.052,-0.0266162710929135,0.0,-12.623,0.22,0.6
1724367871.388,0.705,-0.01,0.952,0.953,0.06,-0.0195825942073763,0.0,-12.096,0.211,0.0
1724367871.418,0.709,-0.013,0.949,0.949,0.067,-0.0133343154852366,0.0,-15.927,0.277,0.3
1724367871.449,0.716,-0.015,0.946,0.945,0.075,-0.0053058009260627,0.0,-15.533,0.271,0.3
1724367871.479,0.723,-0.02,0.943,0.943,0.08,0.0032114058236695,0.0,-16.355,0.285,0.3
1724367871.516,0.737,-0.018,0.94,0.943,0.09,0.0106639617296853,0.0,-12.647,0.22,0.2
1724367871.54,0.746,-0.029,0.939,0.943,0.092,0.016615534478986,0.0,-8.224,0.143,0.2
1724367871.565,0.745,-0.026,0.94,0.945,0.082,0.0222005880853678,0.0,-11.031,0.192,0.2
1724367871.595,0.759,-0.031,0.938,0.936,0.087,0.0263719249976343,0.0,-8.325,0.145,0.2
1724367871.625,0.762,-0.032,0.935,0.936,0.08,0.030159289474462,0.0,-4.319,0.075,0.0
1724367871.656,0.768,-0.03,0.931,0.93,0.076,0.0322536845768552,0.0,-4.679,0.081,0.2
1724367871.686,0.779,-0.026,0.927,0.927,0.075,0.0341910000465689,0.0,-1.575,0.027,0.1
1724367871.717,0.793,-0.028,0.922,0.927,0.079,0.034138640169009,0.0,1.254,-0.021,0.1
1724367871.747,0.799,-0.031,0.918,0.922,0.073,0.0341735467540489,0.0,-0.349,0.006,0.1
1724367871.778,0.804,-0.029,0.912,0.914,0.066,0.0346098790670475,0.0,-2.367,0.041,0.1
1724367871.808,0.806,-0.025,0.908,0.909,0.058,0.0353080107678452,0.0,1.115,-0.019,0.0
1724367871.845,0.813,-0.024,0.902,0.909,0.052,0.0343655329717683,0.0,1.522,-0.026,0.0
1724367871.869,0.818,-0.026,0.896,0.9,0.047,0.0325678438422141,0.0,4.554,-0.079,-0.1
1724367871.906,0.82,-0.024,0.892,0.897,0.038,0.030159289474462,0.0,5.877,-0.102,0.0
1724367871.924,0.824,-0.028,0.885,0.889,0.029,0.0266337243854334,0.0,4.288,-0.074,-0.2
1724367871.954,0.829,-0.029,0.881,0.889,0.029,0.0250105681810787,0.0,6.115,-0.106,-0.1
1724367871.985,0.833,-0.029,0.874,0.875,0.027,0.0222005880853678,0.0,3.906,-0.068,0.1
1724367872.015,0.832,-0.029,0.866,0.865,0.019,0.019687313962496,0.0,5.966,-0.104,-0.1
1724367872.046,0.832,-0.029,0.856,0.865,0.011,0.016598081186466,0.0,3.583,-0.062,-0.4
1724367872.076,0.853,-0.029,0.851,0.857,0.031,0.0136484747505956,0.0,3.98,-0.069,0.5
1724367872.107,0.861,-0.031,0.842,0.844,0.035,0.0114319066005628,0.0,4.723,-0.082,0.1
1724367872.137,0.862,-0.03,0.833,0.836,0.032,0.0094596845458092,0.0,-1.07,0.018,0.0
1724367872.18,0.863,-0.031,0.824,0.836,0.029,0.0101578162466069,0.0,-1.673,0.029,0.0
1724367872.198,0.867,-0.033,0.817,0.824,0.029,0.011362093430483,0.0,-4.185,0.073,0.0
1724367872.228,0.877,-0.038,0.808,0.81,0.036,0.0118333323285215,0.0,-0.962,0.016,0.3
1724367872.259,0.886,-0.039,0.799,0.799,0.042,0.0114319066005628,0.0,3.712,-0.064,0.3
1724367872.284,0.886,-0.035,0.791,0.799,0.038,0.0101578162466069,0.0,-1.793,0.031,0.2
1724367872.315,0.901,-0.036,0.783,0.79,0.051,0.010140362954087,0.0,-1.025,0.017,0.1
1724367872.345,0.903,-0.04,0.776,0.779,0.048,0.0119555053761611,0.0,-2.514,0.043,0.0
1724367872.376,0.906,-0.041,0.768,0.779,0.046,0.0141197136486341,0.0,-4.459,0.077,0.2
1724367872.406,0.909,-0.04,0.76,0.769,0.044,0.015690509975429,0.0,-2.568,0.044,0.1
1724367872.449,0.913,-0.041,0.753,0.759,0.043,0.0165806278939461,0.0,0.68,-0.011,-0.1
1724367872.467,0.925,-0.047,0.748,0.754,0.049,0.0153239908325102,0.0,0.811,-0.014,0.1
1724367872.498,0.928,-0.05,0.742,0.754,0.047,0.0146607657167523,0.0,0.211,-0.003,0.0
1724367872.528,0.929,-0.041,0.737,0.746,0.042,0.0151320046147908,0.0,0.575,-0.01,0.0
1724367872.565,0.934,-0.04,0.733,0.739,0.042,0.0150970980297509,0.0,-0.461,0.008,0.1
1724367872.589,0.939,-0.04,0.729,0.733,0.043,0.0150098315671512,0.0,0.147,-0.002,0.2
1724367872.613,0.94,-0.035,0.722,0.733,0.037,0.0149574716895914,0.0,1.186,-0.02,0.0
1724367872.644,0.942,-0.041,0.717,0.723,0.034,0.0145734992541526,0.0,0.665,-0.011,0.0
1724367872.674,0.945,-0.038,0.712,0.716,0.032,0.0146084058391925,0.0,0.333,-0.005,0.1
1724367872.705,0.945,-0.04,0.705,0.706,0.027,0.0146433124242324,0.0,-0.524,0.009,0.0
1724367872.735,0.95,-0.035,0.699,0.706,0.028,0.0145385926691127,0.0,1.649,-0.028,0.2
1724367872.765,0.958,-0.033,0.691,0.696,0.033,0.0131946891450771,0.0,1.509,-0.026,-0.1
1724367872.796,0.948,-0.035,0.684,0.687,0.016,0.0131248759749973,0.0,1.79,-0.031,-0.4
1724367872.826,0.955,-0.01,0.676,0.687,0.02,0.0115715329407224,0.0,2.493,-0.043,0.3
1724367872.857,0.958,-0.008,0.671,0.682,0.02,0.0103498024643263,0.0,0.864,-0.015,0.1
1724367872.893,0.961,-0.01,0.665,0.672,0.021,0.0097563905186483,0.0,0.013,0.0,0.1
1724367872.924,0.966,-0.007,0.658,0.661,0.023,0.0096167641784887,0.0,-1.024,0.017,0.1
1724367872.954,0.968,-0.005,0.65,0.661,0.022,0.0099134701513277,0.0,-1.324,0.023,0.0
1724367872.978,0.968,-0.002,0.643,0.65,0.019,0.0106639617296853,0.0,-1.171,0.02,0.0
1724367873.003,0.97,-0.004,0.637,0.642,0.019,0.0109257611174845,0.0,-0.161,0.002,0.1
1724367873.033,0.974,-0.007,0.629,0.632,0.021,0.0110828407501639,0.0,0.637,-0.011,0.1
1724367873.064,0.97,-0.012,0.623,0.632,0.011,0.0111526539202437,0.0,1.023,-0.017,0.0
1724367873.094,0.967,-0.008,0.617,0.623,0.003,0.0112573736753634,0.0,0.424,-0.007,-0.1
1724367873.125,0.967,-0.007,0.609,0.611,0.001,0.0108559479474047,0.0,2.716,-0.047,-0.1
1724367873.155,0.967,-0.017,0.601,0.611,-0.002,0.0094596845458092,0.0,3.686,-0.064,0.3
1724367873.185,0.966,-0.009,0.593,0.598,-0.005,0.0076619954162551,0.0,3.721,-0.064,-0.1
1724367873.222,0.966,-0.006,0.586,0.589,-0.006,0.0054454272662223,0.0,3.572,-0.062,-0.1
1724367873.246,0.967,-0.014,0.578,0.576,-0.006,0.0034557519189487,0.0,0.927,-0.016,-0.3
1724367873.277,0.974,-0.02,0.569,0.576,0.003,0.0026005405854715,0.0,-0.222,0.003,0.3
1724367873.307,0.975,-0.015,0.561,0.568,0.003,0.0022340214425527,0.0,1.487,-0.025,0.3
1724367873.338,0.974,-0.01,0.553,0.554,0.002,0.0020071286397934,0.0,0.538,-0.009,0.0
1724367873.368,0.975,-0.016,0.545,0.554,0.003,0.0014311699866353,0.0,-0.425,0.007,0.1
1724367873.392,0.971,-0.013,0.536,0.541,-0.004,0.0023911010752322,0.0,0.87,-0.015,0.0
1724367873.423,0.975,-0.01,0.529,0.533,0.001,0.001535889741755,0.0,-0.367,0.006,0.1
1724367873.453,0.967,-0.011,0.521,0.522,-0.011,0.0033510321638291,0.0,1.044,-0.018,0.4
1724367873.49,0.982,-0.012,0.513,0.522,0.013,0.0004363323129985,0.0,2.019,-0.035,0.4
1724367873.514,0.972,-0.014,0.505,0.513,-0.004,0.0002268928027592,0.0,3.577,-0.062,-0.4
1724367873.545,0.978,-0.01,0.498,0.501,0.005,-0.0007155849933176,0.0,-1.858,0.032,0.0
1724367873.575,0.974,0.0,0.49,0.501,-0.001,0.0013613568165555,0.0,-2.706,0.047,0.1
1724367873.624,0.976,-0.015,0.484,0.492,0.0,0.0039618974020271,0.0,-2.728,0.047,0.1
1724367873.636,0.975,0.02,0.478,0.483,0.0,0.0044331363000655,0.0,-0.611,0.01,0.2
1724367873.666,0.98,0.021,0.471,0.475,0.006,0.0037000980142279,0.0,2.855,-0.049,0.2
1724367873.715,0.983,0.019,0.466,0.475,0.011,0.0019024088846738,0.0,0.375,-0.006,0.0
1724367873.739,0.987,0.019,0.461,0.468,0.018,0.0022514747350726,0.0,-2.927,0.051,0.2
1724367873.758,0.993,0.018,0.454,0.456,0.029,0.0032986722862692,0.0,-4.238,0.073,0.2
1724367873.782,0.997,0.017,0.447,0.456,0.035,0.0058817595792208,0.0,-7.124,0.124,0.2
1724367873.812,1.0,0.016,0.442,0.449,0.036,0.0090757121103705,0.0,-6.89,0.12,0.1
1724367873.843,1.007,0.017,0.435,0.438,0.049,0.0107861347773249,0.0,-6.11,0.106,0.3
1724367873.879,1.01,0.017,0.428,0.438,0.05,0.0125489173218392,0.0,-2.947,0.051,0.2
1724367873.904,1.013,0.017,0.42,0.427,0.05,0.0134041286553164,0.0,-3.27,0.057,0.0
1724367873.934,1.02,0.019,0.413,0.419,0.061,0.0145909525466725,0.0,-5.072,0.088,0.1
1724367873.965,1.024,0.017,0.406,0.409,0.061,0.0169995069144247,0.0,-7.062,0.123,0.0
1724367874.001,1.029,0.019,0.397,0.409,0.064,0.0202632726156541,0.0,-4.914,0.085,0.3
1724367874.025,1.032,0.019,0.388,0.394,0.062,0.0220435084526883,0.0,-4.157,0.072,0.2
1724367874.056,1.035,0.018,0.382,0.39,0.059,0.0235968514869633,0.0,-2.25,0.039,0.1
1724367874.086,1.039,0.017,0.375,0.377,0.058,0.0239459173373622,0.0,-1.055,0.018,0.2
1724367874.123,1.042,0.016,0.368,0.377,0.056,0.0239633706298821,0.0,-0.989,0.017,0.2
1724367874.147,1.046,0.017,0.36,0.365,0.058,0.0242426233102012,0.0,-1.532,0.026,0.3
1724367874.178,1.047,0.015,0.354,0.359,0.048,0.0253072741539177,0.0,0.022,0.0,0.0
1724367874.202,1.048,0.014,0.346,0.359,0.041,0.0258657795145559,0.0,-1.565,0.027,0.1
1724367874.232,1.05,0.014,0.339,0.347,0.037,0.025848326222036,0.0,-1.39,0.024,0.1
1724367874.263,1.052,0.014,0.333,0.337,0.031,0.0251327412287183,0.0,0.056,0.0,0.0
1724367874.294,1.054,0.013,0.326,0.332,0.031,0.0234397718542838,0.0,1.804,-0.031,0.1
1724367874.325,1.055,0.013,0.322,0.332,0.025,0.0221133216227681,0.0,2.391,-0.041,0.1
1724367874.355,1.056,0.013,0.32,0.324,0.021,0.0216071761396898,0.0,1.797,-0.031,0.1
1724367874.392,1.058,0.013,0.315,0.318,0.022,0.020001473227855,0.0,2.21,-0.038,0.2
1724367874.422,1.058,0.013,0.31,0.318,0.014,0.0189717289691783,0.0,4.072,-0.071,0.0
